代码,信号日期,追踪日期,信号后第几天,当日收盘,当日涨跌幅%,累计收益率%,信号日价格,触发条件,名称
000007,2025-12-09,2025-12-15,4,11.61,10.05,14.27,10.16,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.97%, -0.60%) | 趋势: 高于MA20",全新好
000007,2025-12-09,2025-12-16,5,12.0,3.36,18.11,10.16,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.97%, -0.60%) | 趋势: 高于MA20",全新好
000007,2025-12-09,2025-12-17,6,11.52,-4.0,13.39,10.16,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.97%, -0.60%) | 趋势: 高于MA20",全新好
000007,2025-12-09,2025-12-18,7,11.5,-0.17,13.19,10.16,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.97%, -0.60%) | 趋势: 高于MA20",全新好
000007,2025-12-09,2025-12-19,8,11.75,2.17,15.65,10.16,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.97%, -0.60%) | 趋势: 高于MA20",全新好
000007,2025-12-09,2025-12-22,9,11.77,0.17,15.85,10.16,"趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 形态: 两连阴 (-1.97%, -0.60%) | 趋势: 高于MA20",全新好
000007,2025-12-10,2025-12-11,1,10.09,-1.56,-1.56,10.25,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-10,2025-12-12,2,10.55,4.56,2.93,10.25,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-10,2025-12-15,3,11.61,10.05,13.27,10.25,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-10,2025-12-16,4,12.0,3.36,17.07,10.25,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-10,2025-12-17,5,11.52,-4.0,12.39,10.25,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-10,2025-12-18,6,11.5,-0.17,12.2,10.25,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-10,2025-12-19,7,11.75,2.17,14.63,10.25,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-10,2025-12-22,8,11.77,0.17,14.83,10.25,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-11,2025-12-12,1,10.55,4.56,4.56,10.09,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,全新好
000007,2025-12-11,2025-12-15,2,11.61,10.05,15.06,10.09,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,全新好
000007,2025-12-11,2025-12-16,3,12.0,3.36,18.93,10.09,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,全新好
000007,2025-12-11,2025-12-17,4,11.52,-4.0,14.17,10.09,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,全新好
000007,2025-12-11,2025-12-18,5,11.5,-0.17,13.97,10.09,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,全新好
000007,2025-12-11,2025-12-19,6,11.75,2.17,16.45,10.09,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,全新好
000007,2025-12-11,2025-12-22,7,11.77,0.17,16.65,10.09,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,全新好
000007,2025-12-12,2025-12-15,1,11.61,10.05,10.05,10.55,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-12,2025-12-16,2,12.0,3.36,13.74,10.55,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-12,2025-12-17,3,11.52,-4.0,9.19,10.55,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-12,2025-12-18,4,11.5,-0.17,9.0,10.55,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-12,2025-12-19,5,11.75,2.17,11.37,10.55,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-12,2025-12-22,6,11.77,0.17,11.56,10.55,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-15,2025-12-16,1,12.0,3.36,3.36,11.61,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.99X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-15,2025-12-17,2,11.52,-4.0,-0.78,11.61,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.99X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-15,2025-12-18,3,11.5,-0.17,-0.95,11.61,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.99X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-15,2025-12-19,4,11.75,2.17,1.21,11.61,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.99X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-15,2025-12-22,5,11.77,0.17,1.38,11.61,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.99X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-16,2025-12-17,1,11.52,-4.0,-4.0,12.0,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.73X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-16,2025-12-18,2,11.5,-0.17,-4.17,12.0,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.73X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-16,2025-12-19,3,11.75,2.17,-2.08,12.0,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.73X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-16,2025-12-22,4,11.77,0.17,-1.92,12.0,趋势: 多头排列 (5>20>60) | 量能: 放量 (1.73X) | 形态: 10日内有涨停 | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10),全新好
000007,2025-12-17,2025-12-18,1,11.5,-0.17,-0.17,11.52,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,全新好
000007,2025-12-17,2025-12-19,2,11.75,2.17,2.0,11.52,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,全新好
000007,2025-12-17,2025-12-22,3,11.77,0.17,2.17,11.52,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,全新好
000007,2025-12-18,2025-12-19,1,11.75,2.17,2.17,11.5,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,全新好
000007,2025-12-18,2025-12-22,2,11.77,0.17,2.35,11.5,趋势: 多头排列 (5>20>60) | 形态: 10日内有涨停 | 趋势: 高于MA20,全新好
000008,2025-12-02,2025-12-03,1,3.05,-2.24,-1.93,3.11,动量: 突破转强 (阳线上穿5/10),神州高铁
000008,2025-12-02,2025-12-04,2,3.0,-1.64,-3.54,3.11,动量: 突破转强 (阳线上穿5/10),神州高铁
000008,2025-12-02,2025-12-05,3,3.05,1.67,-1.93,3.11,动量: 突破转强 (阳线上穿5/10),神州高铁
000008,2025-12-02,2025-12-08,4,3.05,0.0,-1.93,3.11,动量: 突破转强 (阳线上穿5/10),神州高铁
000008,2025-12-02,2025-12-09,5,2.96,-2.95,-4.82,3.11,动量: 突破转强 (阳线上穿5/10),神州高铁
000008,2025-12-02,2025-12-10,6,2.97,0.34,-4.5,3.11,动量: 突破转强 (阳线上穿5/10),神州高铁
000008,2025-12-02,2025-12-11,7,2.9,-2.36,-6.75,3.11,动量: 突破转强 (阳线上穿5/10),神州高铁
000008,2025-12-02,2025-12-12,8,2.89,-0.34,-7.07,3.11,动量: 突破转强 (阳线上穿5/10),神州高铁
000008,2025-12-02,2025-12-15,9,2.91,0.69,-6.43,3.11,动量: 突破转强 (阳线上穿5/10),神州高铁
000008,2025-12-02,2025-12-16,10,2.86,-1.72,-8.04,3.11,动量: 突破转强 (阳线上穿5/10),神州高铁
000008,2025-12-02,2025-12-17,11,2.86,0.0,-8.04,3.11,动量: 突破转强 (阳线上穿5/10),神州高铁
000008,2025-12-02,2025-12-18,12,2.86,0.0,-8.04,3.11,动量: 突破转强 (阳线上穿5/10),神州高铁
000008,2025-12-02,2025-12-19,13,2.91,1.75,-6.43,3.11,动量: 突破转强 (阳线上穿5/10),神州高铁
000008,2025-12-02,2025-12-22,14,2.91,0.0,-6.43,3.11,动量: 突破转强 (阳线上穿5/10),神州高铁
000008,2025-12-15,2025-12-16,1,2.86,-1.72,-1.72,2.91,"形态: 两连阴 (-2.36%, -0.34%)",神州高铁
000008,2025-12-15,2025-12-17,2,2.86,0.0,-1.72,2.91,"形态: 两连阴 (-2.36%, -0.34%)",神州高铁
000008,2025-12-15,2025-12-18,3,2.86,0.0,-1.72,2.91,"形态: 两连阴 (-2.36%, -0.34%)",神州高铁
000008,2025-12-15,2025-12-19,4,2.91,1.75,0.0,2.91,"形态: 两连阴 (-2.36%, -0.34%)",神州高铁
000008,2025-12-15,2025-12-22,5,2.91,0.0,0.0,2.91,"形态: 两连阴 (-2.36%, -0.34%)",神州高铁
000009,2025-12-04,2025-12-05,1,10.25,2.5,2.5,10.0,"形态: 两连阴 (-1.56%, -0.59%)",中国宝安
000009,2025-12-04,2025-12-08,2,10.39,1.37,3.9,10.0,"形态: 两连阴 (-1.56%, -0.59%)",中国宝安
000009,2025-12-04,2025-12-09,3,10.26,-1.25,2.6,10.0,"形态: 两连阴 (-1.56%, -0.59%)",中国宝安
000009,2025-12-04,2025-12-10,4,10.29,0.29,2.9,10.0,"形态: 两连阴 (-1.56%, -0.59%)",中国宝安
000009,2025-12-04,2025-12-11,5,10.22,-0.68,2.2,10.0,"形态: 两连阴 (-1.56%, -0.59%)",中国宝安
000009,2025-12-04,2025-12-12,6,10.29,0.68,2.9,10.0,"形态: 两连阴 (-1.56%, -0.59%)",中国宝安
000009,2025-12-04,2025-12-15,7,10.04,-2.43,0.4,10.0,"形态: 两连阴 (-1.56%, -0.59%)",中国宝安
000009,2025-12-04,2025-12-16,8,9.8,-2.39,-2.0,10.0,"形态: 两连阴 (-1.56%, -0.59%)",中国宝安
000009,2025-12-04,2025-12-17,9,9.94,1.43,-0.6,10.0,"形态: 两连阴 (-1.56%, -0.59%)",中国宝安
000009,2025-12-04,2025-12-18,10,9.79,-1.51,-2.1,10.0,"形态: 两连阴 (-1.56%, -0.59%)",中国宝安
000009,2025-12-04,2025-12-19,11,9.94,1.53,-0.6,10.0,"形态: 两连阴 (-1.56%, -0.59%)",中国宝安
000009,2025-12-04,2025-12-22,12,10.03,0.91,0.3,10.0,"形态: 两连阴 (-1.56%, -0.59%)",中国宝安
000009,2025-12-10,2025-12-11,1,10.22,-0.68,-0.68,10.29,动量: 突破转强 (阳线上穿5/10),中国宝安
000009,2025-12-10,2025-12-12,2,10.29,0.68,0.0,10.29,动量: 突破转强 (阳线上穿5/10),中国宝安
000009,2025-12-10,2025-12-15,3,10.04,-2.43,-2.43,10.29,动量: 突破转强 (阳线上穿5/10),中国宝安
000009,2025-12-10,2025-12-16,4,9.8,-2.39,-4.76,10.29,动量: 突破转强 (阳线上穿5/10),中国宝安
000009,2025-12-10,2025-12-17,5,9.94,1.43,-3.4,10.29,动量: 突破转强 (阳线上穿5/10),中国宝安
000009,2025-12-10,2025-12-18,6,9.79,-1.51,-4.86,10.29,动量: 突破转强 (阳线上穿5/10),中国宝安
000009,2025-12-10,2025-12-19,7,9.94,1.53,-3.4,10.29,动量: 突破转强 (阳线上穿5/10),中国宝安
000009,2025-12-10,2025-12-22,8,10.03,0.91,-2.53,10.29,动量: 突破转强 (阳线上穿5/10),中国宝安
000009,2025-12-17,2025-12-18,1,9.79,-1.51,-1.51,9.94,"形态: 两连阴 (-2.43%, -2.39%)",中国宝安
000009,2025-12-17,2025-12-19,2,9.94,1.53,0.0,9.94,"形态: 两连阴 (-2.43%, -2.39%)",中国宝安
000009,2025-12-17,2025-12-22,3,10.03,0.91,0.91,9.94,"形态: 两连阴 (-2.43%, -2.39%)",中国宝安
000010,2025-12-02,2025-12-03,1,3.78,-4.06,-4.06,3.94,"形态: 两连阴 (-0.25%, -1.01%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",美丽生态
000010,2025-12-02,2025-12-04,2,3.74,-1.06,-5.08,3.94,"形态: 两连阴 (-0.25%, -1.01%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",美丽生态
000010,2025-12-02,2025-12-05,3,3.73,-0.27,-5.33,3.94,"形态: 两连阴 (-0.25%, -1.01%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",美丽生态
000010,2025-12-02,2025-12-08,4,3.71,-0.54,-5.84,3.94,"形态: 两连阴 (-0.25%, -1.01%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",美丽生态
000010,2025-12-02,2025-12-09,5,3.67,-1.08,-6.85,3.94,"形态: 两连阴 (-0.25%, -1.01%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",美丽生态
000010,2025-12-02,2025-12-10,6,3.67,0.0,-6.85,3.94,"形态: 两连阴 (-0.25%, -1.01%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",美丽生态
000010,2025-12-02,2025-12-11,7,3.6,-1.91,-8.63,3.94,"形态: 两连阴 (-0.25%, -1.01%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",美丽生态
000010,2025-12-02,2025-12-12,8,3.57,-0.83,-9.39,3.94,"形态: 两连阴 (-0.25%, -1.01%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",美丽生态
000010,2025-12-02,2025-12-15,9,3.53,-1.12,-10.41,3.94,"形态: 两连阴 (-0.25%, -1.01%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",美丽生态
000010,2025-12-02,2025-12-16,10,3.42,-3.12,-13.2,3.94,"形态: 两连阴 (-0.25%, -1.01%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",美丽生态
000010,2025-12-02,2025-12-17,11,3.39,-0.88,-13.96,3.94,"形态: 两连阴 (-0.25%, -1.01%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",美丽生态
000010,2025-12-02,2025-12-18,12,3.46,2.06,-12.18,3.94,"形态: 两连阴 (-0.25%, -1.01%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",美丽生态
000010,2025-12-02,2025-12-19,13,3.67,6.07,-6.85,3.94,"形态: 两连阴 (-0.25%, -1.01%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",美丽生态
000010,2025-12-02,2025-12-22,14,3.63,-1.09,-7.87,3.94,"形态: 两连阴 (-0.25%, -1.01%) | 趋势: 高于MA20 | 动量: 突破转强 (阳线上穿5/10)",美丽生态
000010,2025-12-09,2025-12-10,1,3.67,0.0,0.0,3.67,"形态: 两连阴 (-0.27%, -0.54%)",美丽生态
000010,2025-12-09,2025-12-11,2,3.6,-1.91,-1.91,3.67,"形态: 两连阴 (-0.27%, -0.54%)",美丽生态
000010,2025-12-09,2025-12-12,3,3.57,-0.83,-2.72,3.67,"形态: 两连阴 (-0.27%, -0.54%)",美丽生态
000010,2025-12-09,2025-12-15,4,3.53,-1.12,-3.81,3.67,"形态: 两连阴 (-0.27%, -0.54%)",美丽生态
000010,2025-12-09,2025-12-16,5,3.42,-3.12,-6.81,3.67,"形态: 两连阴 (-0.27%, -0.54%)",美丽生态
000010,2025-12-09,2025-12-17,6,3.39,-0.88,-7.63,3.67,"形态: 两连阴 (-0.27%, -0.54%)",美丽生态
000010,2025-12-09,2025-12-18,7,3.46,2.06,-5.72,3.67,"形态: 两连阴 (-0.27%, -0.54%)",美丽生态
000010,2025-12-09,2025-12-19,8,3.67,6.07,0.0,3.67,"形态: 两连阴 (-0.27%, -0.54%)",美丽生态
000010,2025-12-09,2025-12-22,9,3.63,-1.09,-1.09,3.67,"形态: 两连阴 (-0.27%, -0.54%)",美丽生态
000010,2025-12-10,2025-12-11,1,3.6,-1.91,-1.91,3.67,"形态: 两连阴 (-0.54%, -1.08%)",美丽生态
000010,2025-12-10,2025-12-12,2,3.57,-0.83,-2.72,3.67,"形态: 两连阴 (-0.54%, -1.08%)",美丽生态
000010,2025-12-10,2025-12-15,3,3.53,-1.12,-3.81,3.67,"形态: 两连阴 (-0.54%, -1.08%)",美丽生态
000010,2025-12-10,2025-12-16,4,3.42,-3.12,-6.81,3.67,"形态: 两连阴 (-0.54%, -1.08%)",美丽生态
000010,2025-12-10,2025-12-17,5,3.39,-0.88,-7.63,3.67,"形态: 两连阴 (-0.54%, -1.08%)",美丽生态
000010,2025-12-10,2025-12-18,6,3.46,2.06,-5.72,3.67,"形态: 两连阴 (-0.54%, -1.08%)",美丽生态
000010,2025-12-10,2025-12-19,7,3.67,6.07,0.0,3.67,"形态: 两连阴 (-0.54%, -1.08%)",美丽生态
000010,2025-12-10,2025-12-22,8,3.63,-1.09,-1.09,3.67,"形态: 两连阴 (-0.54%, -1.08%)",美丽生态
000010,2025-12-15,2025-12-16,1,3.42,-3.12,-3.12,3.53,"形态: 两连阴 (-1.91%, -0.83%)",美丽生态
000010,2025-12-15,2025-12-17,2,3.39,-0.88,-3.97,3.53,"形态: 两连阴 (-1.91%, -0.83%)",美丽生态
000010,2025-12-15,2025-12-18,3,3.46,2.06,-1.98,3.53,"形态: 两连阴 (-1.91%, -0.83%)",美丽生态
000010,2025-12-15,2025-12-19,4,3.67,6.07,3.97,3.53,"形态: 两连阴 (-1.91%, -0.83%)",美丽生态
000010,2025-12-15,2025-12-22,5,3.63,-1.09,2.83,3.53,"形态: 两连阴 (-1.91%, -0.83%)",美丽生态
000010,2025-12-16,2025-12-17,1,3.39,-0.88,-0.88,3.42,"形态: 两连阴 (-0.83%, -1.12%)",美丽生态
000010,2025-12-16,2025-12-18,2,3.46,2.06,1.17,3.42,"形态: 两连阴 (-0.83%, -1.12%)",美丽生态
000010,2025-12-16,2025-12-19,3,3.67,6.07,7.31,3.42,"形态: 两连阴 (-0.83%, -1.12%)",美丽生态
000010,2025-12-16,2025-12-22,4,3.63,-1.09,6.14,3.42,"形态: 两连阴 (-0.83%, -1.12%)",美丽生态
000010,2025-12-17,2025-12-18,1,3.46,2.06,2.06,3.39,"量能: 放量 (1.59X) | 形态: 两连阴 (-1.12%, -3.12%)",美丽生态
000010,2025-12-17,2025-12-19,2,3.67,6.07,8.26,3.39,"量能: 放量 (1.59X) | 形态: 两连阴 (-1.12%, -3.12%)",美丽生态
000010,2025-12-17,2025-12-22,3,3.63,-1.09,7.08,3.39,"量能: 放量 (1.59X) | 形态: 两连阴 (-1.12%, -3.12%)",美丽生态
000010,2025-12-18,2025-12-19,1,3.67,6.07,6.07,3.46,"量能: 放量 (1.53X) | 形态: 两连阴 (-3.12%, -0.88%)",美丽生态
000010,2025-12-18,2025-12-22,2,3.63,-1.09,4.91,3.46,"量能: 放量 (1.53X) | 形态: 两连阴 (-3.12%, -0.88%)",美丽生态
000011,2025-12-02,2025-12-03,1,9.51,-1.04,-1.04,9.61,"形态: 两连阴 (-0.90%, -2.42%)",深物业A
000011,2025-12-02,2025-12-04,2,9.35,-1.68,-2.71,9.61,"形态: 两连阴 (-0.90%, -2.42%)",深物业A
000011,2025-12-02,2025-12-05,3,9.43,0.86,-1.87,9.61,"形态: 两连阴 (-0.90%, -2.42%)",深物业A
000011,2025-12-02,2025-12-08,4,9.38,-0.53,-2.39,9.61,"形态: 两连阴 (-0.90%, -2.42%)",深物业A
000011,2025-12-02,2025-12-09,5,9.27,-1.17,-3.54,9.61,"形态: 两连阴 (-0.90%, -2.42%)",深物业A
000011,2025-12-02,2025-12-10,6,9.42,1.62,-1.98,9.61,"形态: 两连阴 (-0.90%, -2.42%)",深物业A
000011,2025-12-02,2025-12-11,7,9.11,-3.29,-5.2,9.61,"形态: 两连阴 (-0.90%, -2.42%)",深物业A
000011,2025-12-02,2025-12-12,8,8.96,-1.65,-6.76,9.61,"形态: 两连阴 (-0.90%, -2.42%)",深物业A
000011,2025-12-02,2025-12-15,9,9.03,0.78,-6.04,9.61,"形态: 两连阴 (-0.90%, -2.42%)",深物业A
000011,2025-12-02,2025-12-16,10,8.9,-1.44,-7.39,9.61,"形态: 两连阴 (-0.90%, -2.42%)",深物业A
000011,2025-12-02,2025-12-17,11,8.91,0.11,-7.28,9.61,"形态: 两连阴 (-0.90%, -2.42%)",深物业A
000011,2025-12-02,2025-12-18,12,8.93,0.22,-7.08,9.61,"形态: 两连阴 (-0.90%, -2.42%)",深物业A
000011,2025-12-02,2025-12-19,13,9.17,2.69,-4.58,9.61,"形态: 两连阴 (-0.90%, -2.42%)",深物业A
000011,2025-12-02,2025-12-22,14,9.08,-0.98,-5.52,9.61,"形态: 两连阴 (-0.90%, -2.42%)",深物业A
000011,2025-12-03,2025-12-04,1,9.35,-1.68,-1.68,9.51,"形态: 两连阴 (-2.42%, -0.72%)",深物业A
000011,2025-12-03,2025-12-05,2,9.43,0.86,-0.84,9.51,"形态: 两连阴 (-2.42%, -0.72%)",深物业A
000011,2025-12-03,2025-12-08,3,9.38,-0.53,-1.37,9.51,"形态: 两连阴 (-2.42%, -0.72%)",深物业A
000011,2025-12-03,2025-12-09,4,9.27,-1.17,-2.52,9.51,"形态: 两连阴 (-2.42%, -0.72%)",深物业A
000011,2025-12-03,2025-12-10,5,9.42,1.62,-0.95,9.51,"形态: 两连阴 (-2.42%, -0.72%)",深物业A
000011,2025-12-03,2025-12-11,6,9.11,-3.29,-4.21,9.51,"形态: 两连阴 (-2.42%, -0.72%)",深物业A
000011,2025-12-03,2025-12-12,7,8.96,-1.65,-5.78,9.51,"形态: 两连阴 (-2.42%, -0.72%)",深物业A
000011,2025-12-03,2025-12-15,8,9.03,0.78,-5.05,9.51,"形态: 两连阴 (-2.42%, -0.72%)",深物业A
000011,2025-12-03,2025-12-16,9,8.9,-1.44,-6.41,9.51,"形态: 两连阴 (-2.42%, -0.72%)",深物业A
000011,2025-12-03,2025-12-17,10,8.91,0.11,-6.31,9.51,"形态: 两连阴 (-2.42%, -0.72%)",深物业A
000011,2025-12-03,2025-12-18,11,8.93,0.22,-6.1,9.51,"形态: 两连阴 (-2.42%, -0.72%)",深物业A
000011,2025-12-03,2025-12-19,12,9.17,2.69,-3.58,9.51,"形态: 两连阴 (-2.42%, -0.72%)",深物业A
000011,2025-12-03,2025-12-22,13,9.08,-0.98,-4.52,9.51,"形态: 两连阴 (-2.42%, -0.72%)",深物业A
000011,2025-12-04,2025-12-05,1,9.43,0.86,0.86,9.35,"形态: 两连阴 (-0.72%, -1.04%)",深物业A
000011,2025-12-04,2025-12-08,2,9.38,-0.53,0.32,9.35,"形态: 两连阴 (-0.72%, -1.04%)",深物业A
000011,2025-12-04,2025-12-09,3,9.27,-1.17,-0.86,9.35,"形态: 两连阴 (-0.72%, -1.04%)",深物业A
000011,2025-12-04,2025-12-10,4,9.42,1.62,0.75,9.35,"形态: 两连阴 (-0.72%, -1.04%)",深物业A
000011,2025-12-04,2025-12-11,5,9.11,-3.29,-2.57,9.35,"形态: 两连阴 (-0.72%, -1.04%)",深物业A
000011,2025-12-04,2025-12-12,6,8.96,-1.65,-4.17,9.35,"形态: 两连阴 (-0.72%, -1.04%)",深物业A
000011,2025-12-04,2025-12-15,7,9.03,0.78,-3.42,9.35,"形态: 两连阴 (-0.72%, -1.04%)",深物业A
000011,2025-12-04,2025-12-16,8,8.9,-1.44,-4.81,9.35,"形态: 两连阴 (-0.72%, -1.04%)",深物业A
000011,2025-12-04,2025-12-17,9,8.91,0.11,-4.71,9.35,"形态: 两连阴 (-0.72%, -1.04%)",深物业A
000011,2025-12-04,2025-12-18,10,8.93,0.22,-4.49,9.35,"形态: 两连阴 (-0.72%, -1.04%)",深物业A
000011,2025-12-04,2025-12-19,11,9.17,2.69,-1.93,9.35,"形态: 两连阴 (-0.72%, -1.04%)",深物业A
000011,2025-12-04,2025-12-22,12,9.08,-0.98,-2.89,9.35,"形态: 两连阴 (-0.72%, -1.04%)",深物业A
000011,2025-12-10,2025-12-11,1,9.11,-3.29,-3.29,9.42,"量能: 放量 (1.50X) | 形态: 两连阴 (-0.53%, -1.17%)",深物业A
000011,2025-12-10,2025-12-12,2,8.96,-1.65,-4.88,9.42,"量能: 放量 (1.50X) | 形态: 两连阴 (-0.53%, -1.17%)",深物业A
000011,2025-12-10,2025-12-15,3,9.03,0.78,-4.14,9.42,"量能: 放量 (1.50X) | 形态: 两连阴 (-0.53%, -1.17%)",深物业A
000011,2025-12-10,2025-12-16,4,8.9,-1.44,-5.52,9.42,"量能: 放量 (1.50X) | 形态: 两连阴 (-0.53%, -1.17%)",深物业A
000011,2025-12-10,2025-12-17,5,8.91,0.11,-5.41,9.42,"量能: 放量 (1.50X) | 形态: 两连阴 (-0.53%, -1.17%)",深物业A
000011,2025-12-10,2025-12-18,6,8.93,0.22,-5.2,9.42,"量能: 放量 (1.50X) | 形态: 两连阴 (-0.53%, -1.17%)",深物业A
000011,2025-12-10,2025-12-19,7,9.17,2.69,-2.65,9.42,"量能: 放量 (1.50X) | 形态: 两连阴 (-0.53%, -1.17%)",深物业A
000011,2025-12-10,2025-12-22,8,9.08,-0.98,-3.61,9.42,"量能: 放量 (1.50X) | 形态: 两连阴 (-0.53%, -1.17%)",深物业A
000011,2025-12-15,2025-12-16,1,8.9,-1.44,-1.44,9.03,"形态: 两连阴 (-3.29%, -1.65%)",深物业A
000011,2025-12-15,2025-12-17,2,8.91,0.11,-1.33,9.03,"形态: 两连阴 (-3.29%, -1.65%)",深物业A
